index,generated,result,format_properties
10,"<ans>
def opposite_Signs(a,b): 
    return ((a ^ b) < 0); 
</ans>",True,{}
11,"<ans>
def is_octagonal(x): 
	return 3 * x * x - 2 * x 
</ans>",True,{}
12,"<ans>
from collections import defaultdict
def count_Substrings(input_string):
    length_of_string = len(input_string)
    substring_count,current_sum = 0,0
    frequency_map = defaultdict(lambda : 0)
    frequency_map[0] += 1
    for index in range(length_of_string):
        current_sum += ord(input_string[index]) - ord('0')
        substring_count += frequency_map[current_sum - (index + 1)]
        frequency_map[current_sum - (index + 1)] += 1
    return substring_count
</ans>",True,{}
13,"<ans>
def smallest_num(list_of_numbers):
  return min(list_of_numbers)
</ans>",True,{}
14,"<ans>
def max_difference(input_list):
  difference_list = [abs(second_element - first_element) for first_element, second_element in input_list]
  max_diff = max(difference_list)
  return (max_diff) 
</ans>",True,{}
15,"<ans>
def course_scores(course_scores_list):
    course_scores_list.sort(key = lambda item: item[1])
    return course_scores_list
</ans>",0,{}
16,"<ans>
def recursive_list_sum(input_list):
	sum_total = 0
	for item in input_list:
		if type(item) == type([]):
			sum_total = sum_total + recursive_list_sum(item)
		else:
			sum_total = sum_total + item
	return sum_total
</ans>",True,{}
17,"<ans>
def positive_counter(items):
  positive_counter = 0
  for element in items: 
    if element >= 0: 
      positive_counter += 1
  return positive_counter 
</ans>",True,{}
18,"<ans>
def bell_number(num):   
    chime = [[0 for index_i in range(num+1)] for index_j in range(num+1)] 
    chime[0][0] = 1
    for index_i in range(1, num+1): 
        chime[index_i][0] = chime[index_i-1][index_i-1]  
        for index_j in range(1, index_i+1): 
            chime[index_i][index_j] = chime[index_i-1][index_j-1] + chime[index_i][index_j-1]   
    return chime[num][0] 
</ans>",True,{}
19,"<ans>
def is_Monotonic(array): 
    return (all(array[index] <= array[index + 1] for index in range(len(array) - 1)) or
            all(array[index] >= array[index + 1] for index in range(len(array) - 1))) 
</ans>",True,{}
20,"<ans>
def is_sublist(main_list, sub_list):
	is_sublist = False
	if sub_list == []:
		is_sublist = True
	elif sub_list == main_list:
		is_sublist = True
	elif len(sub_list) > len(main_list):
		is_sublist = False
	else:
		for index in range(len(main_list)):
			if main_list[index] == sub_list[0]:
				counter = 1
				while (counter < len(sub_list)) and (main_list[index+counter] == sub_list[counter]):
					counter += 1				
				if counter == len(sub_list):
					is_sublist = True
	return is_sublist
</ans>",True,{}
21,"<ans>
def find_equal_tuple(data):
  length = 0 if not data else len(data[0])
  status = 1
  for item in data:
    if len(item) != length:
      status = 0
      break
  return status
def get_equal(data):
  return find_equal_tuple(data) == 1
</ans>",True,{}
22,"<ans>
def comb_sort(numbers):
    shrink_factor = 1.3
    gap_size = len(numbers)
    is_swapped = True
    index = 0
    while gap_size > 1 or is_swapped:
        gap_size = int(float(gap_size) / shrink_factor)
        is_swapped = False
        index = 0
        while gap_size + index < len(numbers):
            if numbers[index] > numbers[index+gap_size]:
                numbers[index], numbers[index+gap_size] = numbers[index+gap_size], numbers[index]
                is_swapped = True
            index += 1
    return numbers
</ans>",True,{}
23,"<ans>
def dif_Square(x): 
    if (x % 4 != 2): 
        return True
    return False
</ans>",True,{}
24,"<ans>
def is_samepatterns(hues, designs):    
    if len(hues) != len(designs):
        return False    
    mapping = {}
    pattern_set = set()
    color_set = set()    
    for index in range(len(designs)):
        pattern_set.add(designs[index])
        color_set.add(hues[index])
        if designs[index] not in mapping.keys():
            mapping[designs[index]] = []

        mapped_colors = mapping[designs[index]]
        mapped_colors.append(hues[index])
        mapping[designs[index]] = mapped_colors

    if len(pattern_set) != len(color_set):
        return False   

    for color_list in mapping.values():

        for i in range(len(color_list) - 1):
            if color_list[i] != color_list[i+1]:
                return False

    return True
</ans>",0,{}
25,"<ans>
def find_tuples(input_list, divisor):
  result = [tuple_element for tuple_element in input_list if all(element % divisor == 0 for element in tuple_element)]
  return result
</ans>",True,{}
26,"<ans>
def is_Diff(x): 
    return (x % 11 == 0) 
</ans>",True,{}
27,"<ans>
def word_len(input_string): 
    input_string = input_string.split(' ')   
    for current_word in input_string:    
        if len(current_word)%2!=0: 
            return True  
        else:
          return False
</ans>",True,{}
28,"<ans>
def tetrahedral_number(x): 
	return (x * (x + 1) * (x + 2)) / 6
</ans>",True,{}
29,"<ans>
def get_Char(input_string):  
    total_sum = 0
    for index in range(len(input_string)): 
        total_sum += (ord(input_string[index]) - ord('a') + 1)  
    if (total_sum % 26 == 0): 
        return ord('z') 
    else: 
        total_sum = total_sum % 26
        return chr(ord('a') + total_sum - 1)
</ans>",True,{}
30,"<ans>
def seq(x): 
	if x == 1 or x == 2: 
		return 1
	else: 
		return seq(seq(x-1)) + seq(x-seq(x-1))
</ans>",True,{}
31,"<ans>
def hex_num(x):
  return 3 * x * (x - 1) + 1
</ans>",True,{}
32,"<ans>
import collections as collections_alias
def merge_dictionaries_three(dictionary_one, dictionary_two, dictionary_three):
    combined_dictionary = dict(collections_alias.ChainMap({}, dictionary_one, dictionary_two, dictionary_three))
    return combined_dictionary
</ans>",True,{}
33,"<ans>
import collections
def frequency_counter(input_list):
  frequency_counter = collections.Counter(input_list)
  return frequency_counter
</ans>",True,{}
34,"<ans>
def closest_num(M):
  return (M - 1)
</ans>",True,{}
35,"<ans>
def len_log(array1):
    maximum_length = len(array1[0])
    for element in array1:
        if len(element) > maximum_length:
            maximum_length = len(element)
    return maximum_length
</ans>",True,{}
36,"<ans>
def find_substring(main_string, substring):
   if any(substring in element for element in main_string):
       return True
   return False
</ans>",True,{}
37,"<ans>
def is_undulating(num): 
	num = str(num)
	if (len(num) <= 2): 
		return False
	for index in range(2, len(num)): 
		if (num[index - 2] != num[index]): 
			return False
	return True
</ans>",True,{}
38,"<ans>
def power(x,y):
	if y==0:
		return 1
	elif x==0:
		return 0
	elif y==1:
		return x
	else:
		return x*power(x,y-1)
</ans>",True,{}
39,"<ans>
from operator import item_selector 
def index_minimum(sample_list):
  result = min(sample_list, key = item_selector(1))[0]
  return (result) 
</ans>",True,{}
40,"<ans>
def Find_Min_Length(items):  
    shortestLength = min(len(element) for element in items )
    return shortestLength 
</ans>",True,{}
41,"<ans>
def divisor(num):
  for index in range(num):
    result = len([index for index in range(1,num+1) if not num % index])
  return result
</ans>",True,{}
42,"<ans>
def frequency_lists(array1):
    array1 = [item for sublist in array1 for item in sublist]
    data_dict = {}
    for element in array1:
        if element in data_dict.keys():
            data_dict[element] += 1
        else:
            k = element
            v = 1
            data_dict[k] = v
    return data_dict
</ans>",True,{}
43,"<ans>
def decimal_to_binary(x): 
    return bin(x).replace(""0b"","""") 
</ans>",True,{}
44,"<ans>
import system_module
def next_smallest_palindrome(number):
    number_string = str(number)
    for index in range(number+1,system_module.maxsize):
        if str(index) == str(index)[::-1]:
            return index
</ans>",True,{}
45,"<ans>
def kth_element(list_input, index_k):
  length_list = len(list_input)
  for outer_index in range(length_list):
    for inner_index in range(0, length_list-outer_index-1):
      if list_input[inner_index] > list_input[inner_index+1]:
        list_input[inner_index], list_input[inner_index+1] == list_input[inner_index+1], list_input[inner_index]
  return list_input[index_k-1]
</ans>",True,{}
46,"<ans>
def snake_to_camel(input_string):
        import regex_module
        return ''.join(part.capitalize() or '_' for part in input_string.split('_'))
</ans>",True,{}
47,"<ans>
def eulerian_num(a, b): 
	if (b >= a or a == 0): 
		return 0 
	if (b == 0): 
		return 1 
	return ((a - b) * eulerian_num(a - 1, b - 1) +(b + 1) * eulerian_num(a - 1, b))
</ans>",True,{}
48,"<ans>
def sort_sublists(data_list):
    output_list = [sorted(sublist, key = lambda x:x[0]) for sublist in data_list] 
    return output_list
</ans>",0,{}
49,"<ans>
def count(items):   
    return sum(items) 
</ans>",True,{}
50,"<ans>
def add_lists(list_var, tuple_var):
  result_var = tuple(list(tuple_var) + list_var)
  return (result_var) 
</ans>",True,{}
51,"<ans>
import heapq
def merge_sorted_list(list1,list2,list3):
  list1=sorted(list1)
  list2=sorted(list2)
  list3=sorted(list3)
  merged_result = heapq.merge(list1,list2,list3)
  return list(merged_result)
</ans>",True,{}
52,"<ans>
def odd_Equivalent(str_input, num_input): 
    counter = 0
    for index in range(0, num_input): 
        if (str_input[index] == '1'): 
            counter = counter + 1
    return counter 
</ans>",True,{}
53,"<ans>
def check_integer(input_string):
 input_string = input_string.strip()
 if len(input_string) < 1:
    return None
 else:
     if all(input_string[index] in ""0123456789"" for index in range(len(input_string))):
          return True
     elif (input_string[0] in ""+-"") and \
         all(input_string[index] in ""0123456789"" for index in range(1,len(input_string))):
         return True
     else:
        return False
</ans>",True,{}
54,"<ans>
def is_empty(input_list):
    is_empty = all(not d for d in input_list)
    return is_empty
</ans>",True,{}
55,"<ans>
def tuple_to_int(values):
    output = int(''.join(map(str, values)))
    return output
</ans>",True,{}
56,"<ans>
def list_to_float(input_list):
  result_list = []
  for tuple_item in input_list:
    temporary_list = []
    for element in tuple_item:
      if element.isalpha():
        temporary_list.append(element)
      else:
        temporary_list.append(float(element))
    result_list.append((temporary_list[0], temporary_list[1])) 
  return result_list
</ans>",True,{}
57,"<ans>
def string_to_list(input_string): 
    result_list = list(input_string.split("" "")) 
    return result_list
</ans>",True,{}
58,"<ans>
def search(list_input):
    length_of_list = len(list_input)
    xor_result = 0
    for index in range(length_of_list) :
        xor_result = xor_result ^ list_input[index]
    return (xor_result)
</ans>",True,{}
59,"<ans>
def max_product_tuple(input_list):
    max_result = max([abs(a * b) for a, b in input_list] )
    return max_result
</ans>",True,{}
60,"<ans>
def amicable_numbers_sum(boundary):
    if not isinstance(boundary, int):
        return ""Input is not an integer!""
    if boundary < 1:
        return ""Input must be bigger than 0!""
    friendly_numbers = set()
    for number in range(2, boundary+1):
        if number in friendly_numbers:
            continue
        sum_factors = sum([divisor for divisor in range(1, number) if number % divisor == 0])
        sum_factors2 = sum([divisor for divisor in range(1, sum_factors) if sum_factors % divisor == 0])
        if number == sum_factors2 and number != sum_factors:
            friendly_numbers.add(number)
            friendly_numbers.add(sum_factors2)
    return sum(friendly_numbers)
</ans>",True,{}
61,"<ans>
def find_length(input_str): 
	length_of_str = len(input_str)
	curr_sum = 0
	maximum_sum = 0
	for index in range(length_of_str): 
		curr_sum += (1 if input_str[index] == '0' else -1) 
		if curr_sum < 0: 
			curr_sum = 0
		maximum_sum = max(curr_sum, maximum_sum) 
	return maximum_sum if maximum_sum else 0
</ans>",True,{}
62,"<ans>
def sum(x,y): 
    total = 0
    for index in range (1,min(x,y)): 
        if (x % index == 0 and y % index == 0): 
            total += index 
    return total
</ans>",0,{}
63,"<ans>
def multiply_int(a, b):
    if b < 0:
        return -multiply_int(a, -b)
    elif b == 0:
        return 0
    elif b == 1:
        return a
    else:
        return a + multiply_int(a, b - 1)
</ans>",True,{}
64,"<ans>
def long_words(threshold, input_string):
    lengthy_words = []
    words_list = input_string.split("" "")
    for word in words_list:
        if len(word) > threshold:
            lengthy_words.append(word)
    return lengthy_words
</ans>",True,{}
65,"<ans>
def magic_square_test(matrix_data):
    matrix_size = len(matrix_data[0])
    sums = []
    sums.extend([sum(lines) for lines in matrix_data])   
    for column_index in range(matrix_size):
        sums.append(sum(matrix_row[column_index] for matrix_row in matrix_data))
    diagonal_sum1 = 0
    for index in range(0, matrix_size):
        diagonal_sum1 += matrix_data[index][index]
    sums.append(diagonal_sum1)      
    diagonal_sum2 = 0
    for index in range(matrix_size-1, -1, -1):
        diagonal_sum2 += matrix_data[index][index]
    sums.append(diagonal_sum2)
    if len(set(sums)) > 1:
        return False
    return True
</ans>",True,{}
66,"<ans>
from collections import defaultdict
def max_occurrences(numbers):
    frequency_dict = defaultdict(int)
    for num in numbers:
        frequency_dict[num] += 1
    max_item = max(frequency_dict.items(), key=lambda x: x[1]) 
    return max_item[0]
</ans>",True,{}
67,"<ans>
def reverse_vowels(input_string):
	vowel_collection = """"
	for character in input_string:
		if character in ""aeiouAEIOU"":
			vowel_collection += character
	output_string = """"
	for character in input_string:
		if character in ""aeiouAEIOU"":
			output_string += vowel_collection[-1]
			vowel_collection = vowel_collection[:-1]
		else:
			output_string += character
	return output_string
</ans>",True,{}
68,"<ans>
def tup_string(new_tup):
  new_str =  ''.join(new_tup)
  return new_str
</ans>",True,{}
69,"<ans>
def negative_sum(values):
  negative_sum = list(filter(lambda values:values<0,values))
  return sum(negative_sum)
</ans>",True,{}
70,"<ans>
def hexagonal_num(x): 
	return x*(2*x - 1) 
</ans>",True,{}
71,"<ans>
def check_Sum_Of_Powers_Of_Two(x): 
    if (x % 2 == 1): 
        return False
    else: 
        return True
</ans>",True,{}
72,"<ans>
def pancake_sort(numbers):
    length_of_array = len(numbers)
    while length_of_array > 1:
        max_index = numbers.index(max(numbers[0:length_of_array]))
        numbers = numbers[max_index::-1] + numbers[max_index+1:len(numbers)]
        numbers = numbers[length_of_array-1::-1] + numbers[length_of_array:len(numbers)]
        length_of_array -= 1
    return numbers
</ans>",True,{}
73,"<ans>
def count_samepair(array1,array2,array3):
    output = sum(x == y == z for x, y, z in zip(array1,array2,array3))
    return output
</ans>",True,{}
74,"<ans>
def search_arrays(data): 
	if isinstance(data, list): 
		return 1
	else: 
		return len(data) 
</ans>",True,{}
75,"<ans>
def max_Abs_Diff(list_input): 
    length_of_list = len(list_input)
    minimum_element = list_input[0] 
    maximum_element = list_input[0] 
    for index in range(1, length_of_list): 
        minimum_element = min(minimum_element, list_input[index]) 
        maximum_element = max(maximum_element, list_input[index]) 
    return (maximum_element - minimum_element) 
</ans>",True,{}
76,"<ans>
def find_solution(alpha, beta, num):
	index = 0
	while index * alpha <= num:
		if (num - (index * alpha)) % beta == 0: 
			return (index, (num - (index * alpha)) // beta)
		index = index + 1
	return None
</ans>",True,{}
77,"<ans>
def remove_elements(array1, array2):
    output = [element for element in array1 if element not in array2]
    return output
</ans>",True,{}
78,"<ans>
def calculate_sum(x):
  if x < 1:
    return 0
  else:
    return x + calculate_sum(x - 2)
</ans>",True,{}
79,"<ans>
import math 
def divide_and_sum(number): 
  sum_total = 1
  index = 2

  while index * index <= number:
    if (number % index == 0):
      sum_total = (sum_total + index + math.floor(number / index))
    index += 1

  return sum_total

def are_equivalent(number1, number2): 
    return divide_and_sum(number1) == divide_and_sum(number2); 
</ans>",0,{}
80,"<ans>
def count_char_position(input_string): 
    char_counter = 0
    for index in range(length(input_string)):
        if ((index == ascii_value(input_string[index]) - ascii_value('A')) or 
            (index == ascii_value(input_string[index]) - ascii_value('a'))): 
            char_counter += 1
    return char_counter 
</ans>",True,{}
81,"<ans>
def find_even_pair(array): 
  counter = 0
  for index1 in range(0, len(array)): 
    for index2 in range(index1+1, len(array)): 
        if ((array[index1] ^ array[index2]) % 2 == 0): 
          counter += 1

  return counter
</ans>",True,{}
82,"<ans>
def next_power_of_2(x): 
  if x and not x & (x - 1):
    return x

  counter = 0
  while x != 0: 
    x >>= 1
    counter += 1

  return 1 << counter; 
</ans>",True,{}
83,"<ans>
def frequency(array, element): 
    counter = 0  
    for item in array: 
      if item == element: 
        counter += 1

    return counter 
</ans>",True,{}
84,"<ans>
def sum_range_list(array1, start, end):                                                                                                                                                                                                
    total_sum = 0                                                                                                                                                                                                         
    for index in range(start, end+1, 1):                                                                                                                                                                                        
        total_sum += array1[index]                                                                                                                                                                                                  
    return total_sum   
</ans>",True,{}
85,"<ans>
import math
def calculate_perimeter(side_length):
  total_perimeter=(5*side_length)
  return total_perimeter
</ans>",0,{}
86,"<ans>
def count_occurance(input_string):
  occurrence_count = 0
  for index in range(length(input_string) - 2):
    if (input_string[index] == 's' and input_string[index+1] == 't' and input_string[index+2] == 'd'):
      occurrence_count = occurrence_count + 1
  return occurrence_count
</ans>",0,{}
87,"<ans>
def check_type(input_list):
  result_flag = True
  for element in input_list:
    if not isinstance(element, type(input_list[0])):
      result_flag = False
      break
  return (result_flag) 
</ans>",True,{}
88,"<ans>
def is_majority(list_of_numbers, length_of_list, target_value):
	index_found = binary_search(list_of_numbers, 0, length_of_list-1, target_value)
	if index_found == -1:
		return False
	if ((index_found + length_of_list//2) <= (length_of_list - 1)) and list_of_numbers[index_found + length_of_list//2] == target_value:
		return True
	else:
		return False

def binary_search(list_of_numbers, start_index, end_index, target_value):
	if end_index >= start_index:
		middle_index = (start_index + end_index)//2 
		if (middle_index == 0 or target_value > list_of_numbers[middle_index-1]) and (list_of_numbers[middle_index] == target_value):
			return middle_index
		elif target_value > list_of_numbers[middle_index]:
			return binary_search(list_of_numbers, (middle_index + 1), end_index, target_value)
		else:
			return binary_search(list_of_numbers, start_index, (middle_index - 1), target_value)
	return -1
</ans>",True,{}
89,"<ans>
def count_Set_Bits(x): 
    counter = 0
    while (x): 
        counter += x & 1
        x >>= 1
    return counter 
</ans>",True,{}
90,"<ans>
def odd_values_string(input_string):
  output_string = """" 
  for index in range(len(input_string)):
    if index % 2 == 0:
      output_string = output_string + input_string[index]
  return output_string
</ans>",True,{}
91,"<ans>
def min_of_three(x,y,z): 
      if (x <= y) and (x <= z): 
        min_value = x 
      elif (y <= x) and (y <= z): 
        min_value = y 
      else: 
        min_value = z 
      return min_value 
</ans>",True,{}
92,"<ans>
def all_Bits_Set_In_The_Given_Range(x,y,z):  
    temp1 = (((1 << z) - 1) ^ ((1 << (y - 1)) - 1)) 
    temp2 = x & temp1
    if (temp2 == 0): 
        return True
    return False
</ans>",True,{}
93,"<ans>
def re_arrange_array(list_of_numbers, length_of_list):
  index_j=0
  for index_i in range(0, length_of_list):
    if (list_of_numbers[index_i] < 0):
      temporary_variable = list_of_numbers[index_i]
      list_of_numbers[index_i] = list_of_numbers[index_j]
      list_of_numbers[index_j] = temporary_variable
      index_j = index_j + 1
  return list_of_numbers
</ans>",True,{}
94,"<ans>
def replace_blank(input_string, replacement_char):
    output_string = input_string.replace(' ', replacement_char)
    return output_string
</ans>",True,{}
95,"<ans>
def volume_cube(side_length):
  cube_volume = side_length * side_length * side_length
  return cube_volume
</ans>",True,{}
96,"<ans>
def even_bit_set_number(input_number): 
    counter = 0;result = 0;temporary = input_number 
    while(temporary > 0): 
        if (counter % 2 == 1): 
            result |= (1 << counter)
        counter+=1
        temporary >>= 1
    return (input_number | result) 
</ans>",True,{}
97,"<ans>
from collections import Counter 
def check_occurences(input_list):
  result_dict = dict(Counter(tuple(element) for element in map(sorted, input_list)))
  return  (result_dict) 
</ans>",True,{}
98,"<ans>
def number_of_substrings(input_string): 
	length_of_string = len(input_string); 
	return int(length_of_string * (length_of_string + 1) / 2); 
</ans>",True,{}
99,"<ans>
def get_total_number_of_sequences(x, y): 
	matrix=[[0 for col in range(y+1)] for row in range(x+1)] 
	for row in range(x+1): 
		for col in range(y+1): 
			if row == 0 or col == 0: 
				matrix[row][col] = 0
			elif row < col: 
				matrix[row][col] = 0
			elif col == 1: 
				matrix[row][col] = row 
			else: 
				matrix[row][col] = matrix[row-1][col] + matrix[row//2][col-1] 
	return matrix[x][y]
</ans>",0,{}
100,"<ans>
def replace_list(array1,array2):
    array1[-1:] = array2
    new_list = array1
    return new_list
</ans>",0,{}
101,"<ans>
def count_charac(input_string):
 count = 0
 for char in input_string:
    count = count + 1
 return count
</ans>",True,{}
102,"<ans>
import mathematics  
def find_Next_Perfect_Square(number): 
    nextNumber = mathematics.floor(mathematics.sqrt(number)) + 1
    return nextNumber * nextNumber 
</ans>",True,{}
103,"<ans>
def maximum_sum(input_array): 
	increasing_subsequence = input_array[:] 
	for index_i in range(len(input_array)): 
		for index_j in range(0, index_i): 
			if input_array[index_i] > input_array[index_j] and increasing_subsequence[index_i] < increasing_subsequence[index_j] + input_array[index_i]: 
				increasing_subsequence[index_i] = increasing_subsequence[index_j] + input_array[index_i] 
	decreasing_subsequence = input_array[:] 
	for index_i in range(1, len(input_array) + 1): 
		for index_j in range(1, index_i): 
			if input_array[-index_i] > input_array[-index_j] and decreasing_subsequence[-index_i] < decreasing_subsequence[-index_j] + input_array[-index_i]: 
				decreasing_subsequence[-index_i] = decreasing_subsequence[-index_j] + input_array[-index_i] 
	maximum_sum = float(""-Inf"") 
	for index_i, index_j, element_k in zip(increasing_subsequence, decreasing_subsequence, input_array): 
		maximum_sum = max(maximum_sum, index_i + index_j - element_k) 
	return maximum_sum
</ans>",True,{}
104,"<ans>
def lps(input_string): 
	length_of_string = len(input_string) 
	matrix = [[0 for index_x in range(length_of_string)] for index_x in range(length_of_string)] 
	for index_i in range(length_of_string): 
		matrix[index_i][index_i] = 1
	for current_length in range(2, length_of_string+1): 
		for index_i in range(length_of_string-current_length+1): 
			index_j = index_i+current_length-1
			if input_string[index_i] == input_string[index_j] and current_length == 2: 
				matrix[index_i][index_j] = 2
			elif input_string[index_i] == input_string[index_j]: 
				matrix[index_i][index_j] = matrix[index_i+1][index_j-1] + 2
			else: 
				matrix[index_i][index_j] = max(matrix[index_i][index_j-1], matrix[index_i+1][index_j]); 
	return matrix[0][length_of_string-1]
</ans>",True,{}
105,"<ans>
def intersection_array(list1, list2):
    output = list(filter(lambda x: x in list1, list2)) 
    return output
</ans>",True,{}
106,"<ans>
def count_X(sequence, item): 
    counter = 0
    for element in sequence: 
        if (element == item): 
            counter = counter + 1
    return counter 
</ans>",True,{}
107,"<ans>
def insert_element(collection, item):
 collection = [value for entry in collection for value in (item, entry)]
 return collection
</ans>",True,{}
108,"<ans>
import cmath  
def convert(values):    
  result = cmath.polar(values)  
  return (result) 
</ans>",True,{}
109,"<ans>
def count_integer(array1):
    counter = 0
    for element in array1:
        if isinstance(element, int):
            counter = counter + 1
    return counter
</ans>",True,{}
110,"<ans>
from itertools import combinations_with_replacement 
def combinations_colors(colors_list, num_combinations):
    return list(combinations_with_replacement(colors_list, num_combinations))
</ans>",True,{}
111,"<ans>
def count_Primes_nums(input_number):
    prime_counter = 0
    for current_number in range(input_number):
        if current_number <= 1:
            continue
        for divisor in range(2, current_number):
            if (current_number % divisor) == 0:
                break
        else:
            prime_counter += 1
    return prime_counter
</ans>",True,{}
112,"<ans>
def swap_numbers(x, y):
 temporary_variable = x
 x = y
 y = temporary_variable
 return (x, y)
</ans>",True,{}
113,"<ans>
def maximize_elements(input_tuple1, input_tuple2):
  result_tuple = tuple(tuple(max(element1, element2) for element1, element2 in zip(sub_tuple1, sub_tuple2))
   for sub_tuple1, sub_tuple2 in zip(input_tuple1, input_tuple2))
  return (result_tuple) 
</ans>",True,{}
114,"<ans>
def calculate_prime(x): 
	if x == 0 or x == 1: 
		return 1
	return 2 * calculate_prime(x - 1) + calculate_prime(x - 2)
</ans>",True,{}
115,"<ans>
def division_elements(input_tuple1, input_tuple2):
  result_tuple = tuple(element1 // element2 for element1, element2 in zip(input_tuple1, input_tuple2))
  return (result_tuple) 
</ans>",True,{}
116,"<ans>
def split_two_parts(array1, length):
    return array1[:length], array1[length:]
</ans>",True,{}
117,"<ans>
def dog_age(human_years):
 if human_years < 0:
 	exit()
 elif human_years <= 2:
	 dog_years = human_years * 10.5
 else:
	 dog_years = 21 + (human_years - 2)*4
 return dog_years
</ans>",True,{}
118,"<ans>
def list_split(input_list, interval):
    return [input_list[index::interval] for index in range(interval)]
</ans>",True,{}
119,"<ans>
def lateralsurface_cube(side_length):
  lateral_surface_area = 4 * (side_length * side_length)
  return lateral_surface_area
</ans>",True,{}
120,"<ans>
def calculate_SquareSum(x):  
    return int(x*(4*x*x-1)/3) 
</ans>",True,{}
121,"<ans>
def calculate_star_number(x): 
	return (6 * x * (x - 1) + 1) 
</ans>",True,{}
122,"<ans>
def ascii_value(var1):
  var2=var1
  return ord(var2)
</ans>",True,{}
123,"<ans>
def sum_even_and_even_index(list_input):  
    index = 0
    total = 0
    for index in range(0, length(list_input), 2): 
        if (list_input[index] % 2 == 0) : 
            total += list_input[index]  
    return total
</ans>",True,{}
124,"<ans>
def even_Power_Sum(num): 
    total = 0; 
    for index in range(1,num+1): 
        multiplier = 2*index; 
        total = total + (multiplier*multiplier*multiplier*multiplier*multiplier); 
    return total; 
</ans>",True,{}
125,"<ans>
def rear_extract(input_array):
  output_list = [element[-1] for element in input_array]
  return (output_list) 
</ans>",True,{}
126,"<ans>
def substract_elements(alpha, beta):
  gamma = tuple(map(lambda delta, epsilon: delta - epsilon, alpha, beta))
  return (gamma) 
</ans>",True,{}
127,"<ans>
import mathematics  
def calculate_even_binomial_coefficient_sum( number): 
    return (1 << (number - 1)) 
</ans>",True,{}
128,"<ans>
def dict_filter(dictionary, threshold):
    filtered_dict = {k: v for (k, v) in dictionary.items() if v >= threshold}
    return filtered_dict
</ans>",True,{}
129,"<ans>
def count_first_elements(input_tuple):
  for index, element in enumerate(input_tuple):
    if isinstance(element, tuple):
      break
  return (index) 
</ans>",True,{}
130,"<ans>
def is_num_decagonal(x): 
	return 4 * x * x - 3 * x 
</ans>",True,{}
131,"<ans>
def sequential_search(data_list, search_item):
    position = 0
    is_found = False
    while position < len(data_list) and not is_found:
        if data_list[position] == search_item:
            is_found = True
        else:
            position = position + 1
    return is_found, position
</ans>",True,{}
132,"<ans>
def all_unique(input_list):
    if length(input_list) > length(unique_elements(input_list)):
        return False
    return True
</ans>",True,{}
133,"<ans>
def sub_list(list1, list2):
  output = map(lambda x, y: x - y, list1, list2)
  return list(output)
</ans>",True,{}
