index,generated,result,format_results,acc_results,format_properties
11,"To calculate the total cost, we need to find the cost of each type of pastry and then sum them up.

1. For the donuts:
   Cost per dozen = $68
   Number of dozens = 3
   Total cost for donuts = Cost per dozen * Number of dozens
   Total cost for donuts = $68 * 3 = $204

2. For the mini cupcakes:
   Cost per dozen = $80
   Number of dozens = 2
   Total cost for mini cupcakes = Cost per dozen * Number of dozens
   Total cost for mini cupcakes = $80 * 2 = $160

3. For the mini cheesecakes:
   Cost per dozen = $55
   Number of dozens = 6
   Total cost for mini cheesecakes = Cost per dozen * Number of dozens
   Total cost for mini cheesecakes = $55 * 6 = $330

Now, we add up the total costs for each type of pastry to find the overall total cost:

Total cost = Total cost for donuts + Total cost for mini cupcakes + Total cost for mini cheesecakes
Total cost = $204 + $160 + $330
Total cost = $694

The final answer is $694.",1,True,False,{'math_format_name': 'Suffix3PhrasesMathFormat'}
12,"To determine when Carlos will start earning money on the lemon tree, we need to calculate the net income each year and find out when it becomes positive.

1. **Annual Income from Lemons**: Each year, the tree grows 7 lemons, which he sells for $1.5 each. So, the annual income from lemons is:
   \[
   7 \text{ lemons/year} \times \$1.5/\text{lemon} = \$10.5/\text{year}
   \]

2. **Annual Costs**: The annual cost to water and feed the tree is $3.

3. **Net Income per Year**: To find out when Carlos starts earning money, we subtract the annual costs from the annual income:
   \[
   \$10.5/\text{year} - \$3/\text{year} = \$7.5/\text{year}
   \]

Since the net income is positive ($7.5 per year), Carlos starts earning money on the lemon tree from the first year.

**Result: $1$ year**",0,False,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
13,"Let's denote the total number of vacuum cleaners Melanie started with as $x$.

According to the problem, Melanie sold a third of her vacuum cleaners at the green house, which is $\frac{x}{3}$.

After selling at the green house, she had $x - \frac{x}{3} = \frac{2x}{3}$ vacuum cleaners left.

Then, she sold 2 more to the red house, leaving her with $\frac{2x}{3} - 2$ vacuum cleaners.

After that, she sold half of what was left at the orange house, so she sold $\frac{1}{2} \left(\frac{2x}{3} - 2\right)$ vacuum cleaners at the orange house.

Finally, she has 5 vacuum cleaners left, which means the number of vacuum cleaners she sold at the orange house is $5$.

So, we can set up the equation:

$$\frac{1}{2} \left(\frac{2x}{3} - 2\right) = 5$$

Now, let's solve for $x$:

$$\frac{2x}{3} - 2 = 10$$

$$\frac{2x}{3} = 12$$

$$2x = 18$$

$$x = 9$$

Melanie started with $\boxed{9}$ vacuum cleaners.",1,True,False,{'math_format_name': 'Suffix5PhrasesMathFormat'}
14,"Let's break down the problem step by step:

1. We start with 20 students in the dance class.
2. 20% of the students enrolled in contemporary dance. To find out how many that is, we calculate 20% of 20:
   (20/100) * 20 = 4 students
3. This means that 4 students are in contemporary dance, leaving us with:
   20 - 4 = 16 students
4. Now, 25% of the remaining students enrolled in jazz dance. To find out how many that is, we calculate 25% of 16:
   (25/100) * 16 = 4 students
5. This means that 4 students are in jazz dance, leaving us with:
   16 - 4 = 12 students
6. The rest of the students, which is 12, enrolled in hip-hop dance.

To find out what percentage of the entire class this represents, we calculate:
   (12/20) * 100 = 60%

So, 60% of the entire students enrolled in hip-hop dance. ###60",1,True,True,{'math_format_name': 'Suffix2PhrasesMathFormat'}
15,"To determine the maximum profit the merchant can make, we need to calculate the expected value of each purchase plan at the end of the month, taking into account the predicted market increases.

1. **Jewelry Purchase:**
   - Initial investment: $5,000
   - Predicted increase: 2.5%
   - Expected value at the end of the month: $5,000 + ($5,000 * 0.025) = $5,000 + $125 = $5,125

2. **Electronic Gadgets Purchase:**
   - Initial investment: $8,000
   - Predicted increase: 1.2%
   - Expected value at the end of the month: $8,000 + ($8,000 * 0.012) = $8,000 + $96 = $8,096

Now, let's calculate the profit for each option by subtracting the initial investment from the expected value at the end of the month.

- Profit from jewelry: $5,125 - $5,000 = $125
- Profit from electronic gadgets: $8,096 - $8,000 = $96

The merchant would maximize profit by choosing the jewelry purchase plan, as it results in a higher profit of $125 compared to the $96 profit from electronic gadgets.

**Result: $125**",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
16,"To calculate the total distance covered by each train in the two days, we can use the Pythagorean theorem since the paths form a right-angled triangle (westward travel is one leg, northward travel is the other leg, and the hypotenuse is the straight-line distance between the two points).

For each train:
- The westward travel is 80 miles.
- The northward travel is 150 miles.

Using the Pythagorean theorem (a² + b² = c²), where 'a' and 'b' are the legs of the right triangle, and 'c' is the hypotenuse (the straight-line distance):

c² = a² + b²
c² = (80 miles)² + (150 miles)²
c² = 6400 + 22500
c² = 28900

Now, take the square root of both sides to find 'c':

c = √28900
c ≈ 170.18 miles

So, each train covers approximately 170.18 miles in the two days.

Result: $\boxed{170.18}$ miles",0,False,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
17,"To calculate Jill's annual salary, we need to consider her earnings from both teaching and cheerleading coaching.

First, let's calculate her weekly earnings from each job:

1. Teaching: $20/hour * 35 hours/week = $700/week
2. Coaching: $30/hour * 15 hours/week = $450/week

Next, we add her weekly earnings from both jobs to find her total weekly earnings:

Total weekly earnings = $700/week (teaching) + $450/week (coaching) = $1150/week

Now, we multiply her total weekly earnings by the number of weeks she works in a year to find her annual salary:

Annual salary = $1150/week * 50 weeks/year = $57,500/year

Therefore, Jill's annual salary is $57,500.

Result: $\$57,500$",1,True,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
18,"Claire makes a 3 egg omelet every morning. There are 7 days in a week, so in one week, she will eat:

3 eggs/day * 7 days/week = 21 eggs/week

In 4 weeks, she will eat:

21 eggs/week * 4 weeks = 84 eggs

Since 1 dozen equals 12 eggs, we can calculate the number of dozens she will eat in 4 weeks by dividing the total number of eggs by 12:

84 eggs / 12 eggs/dozen = 7 dozens

Therefore, Claire will eat ###7 dozens of eggs in 4 weeks.",1,True,False,{'math_format_name': 'Suffix2PhrasesMathFormat'}
19,"First, let's calculate the total time Marissa has spent hiking so far. She took 1 hour to walk the first 4 miles and another hour to walk the next 2 miles, so she has spent a total of 2 hours hiking.

Next, we need to find out how much distance she has left to cover. She has already walked 4 + 2 = 6 miles, so she has 12 - 6 = 6 miles left to walk.

Marissa wants her average speed to be 4 miles per hour. To find out how long it will take her to walk the remaining 6 miles at this speed, we divide the distance by the speed: 6 miles / 4 miles per hour = 1.5 hours.

Now, we need to find out how fast she needs to walk the remaining 6 miles to achieve her average speed of 4 miles per hour. Since she has already spent 2 hours hiking, she will have a total of 2 + 1.5 = 3.5 hours to complete the entire 12-mile trail.

To find her required speed for the remaining distance, we divide the remaining distance by the time she has left to walk it: 6 miles / 1.5 hours = 4 miles per hour.

Result: Marissa needs to walk the remaining distance at a speed of 4 miles per hour.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
20,"To solve this problem, we'll break it down into steps:

1. **Calculate the amount of water in the original 10 liters of orange drink:**
   The orange drink is two-thirds water, so the amount of water in it is:
   \[
   \frac{2}{3} \times 10 \text{ liters} = \frac{20}{3} \text{ liters}
   \]

2. **Calculate the amount of water in the 15 liters of pineapple drink:**
   The pineapple drink is three-fifths water, so the amount of water in it is:
   \[
   \frac{3}{5} \times 15 \text{ liters} = 9 \text{ liters}
   \]

3. **Calculate the total amount of water before spilling:**
   Before spilling, the total amount of water from both drinks is:
   \[
   \frac{20}{3} \text{ liters} + 9 \text{ liters} = \frac{20}{3} + \frac{27}{3} = \frac{47}{3} \text{ liters}
   \]

4. **Calculate the amount of water after spilling one liter of orange drink:**
   Since the spilled liter is part of the orange drink, it also contains water. The amount of water in the spilled liter is:
   \[
   \frac{2}{3} \times 1 \text{ liter} = \frac{2}{3} \text{ liters}
   \]
   Subtracting this from the total amount of water before spilling gives us:
   \[
   \frac{47}{3} \text{ liters} - \frac{2}{3} \text{ liters} = \frac{45}{3} \text{ liters} = 15 \text{ liters}
   \]

So, the final result, without any extra units or LaTeX expressions, is that there are $\boxed{15}$ liters of water in the remaining 24 liters of the mixture.",1,True,True,{'math_format_name': 'Suffix5PhrasesMathFormat'}
21,"Let's break this down step by step:

1. Samantha is currently 31 years old.
2. Raymond was born 6 years before Samantha, so Raymond is currently 31 + 6 = 37 years old.
3. Raymond had a son at the age of 23. So, Raymond's son was born when Raymond was 23 years old.
4. To find out how many years ago Raymond's son was born, we subtract Raymond's age when his son was born from his current age: 37 - 23 = 14 years ago.

The answer is: 14.",1,True,True,{'math_format_name': 'Suffix1PhrasesMathFormat'}
22,"Let's calculate the number of DVDs Billy sold step by step:

1. The first 3 customers buy 1 DVD each, so that's 3 DVDs.
2. The next 2 customers buy 2 DVDs each, so that's 2 * 2 = 4 DVDs.
3. The last 3 customers don't buy any DVDs, so that's 0 DVDs.

Now, we add up all the DVDs sold:
3 (from the first 3 customers) + 4 (from the next 2 customers) + 0 (from the last 3 customers) = 7 DVDs.

Result: 7 DVDs.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
23,"To calculate how much shorter the candle will be after burning from 1:00 PM to 5:00 PM, we need to determine the number of hours it has been burning.

From 1:00 PM to 5:00 PM is a total of 4 hours (since 5:00 PM is 4 hours after 1:00 PM).

Given that the candle melts by 2 centimeters every hour, we can calculate the total amount of melting as follows:

Total melting = Melting per hour × Number of hours
              = 2 cm/hour × 4 hours
              = 8 cm

Therefore, the candle will be 8 centimeters shorter after burning from 1:00 PM to 5:00 PM. ###8",1,True,True,{'math_format_name': 'Suffix2PhrasesMathFormat'}
24,"To find the original price of the book, we can set up an equation where the original price is reduced by 25% to equal the sale price of $19.50.

Let the original price be \( P \).

The discount is 25% of the original price, which is \( 0.25P \).

The sale price after the discount is applied is \( P - 0.25P \).

We know that the sale price is $19.50, so we can set up the equation:

\[ P - 0.25P = 19.50 \]

Combining like terms, we get:

\[ 0.75P = 19.50 \]

To find the original price \( P \), we divide both sides of the equation by 0.75:

\[ P = \frac{19.50}{0.75} \]

\[ P = 26 \]

So, the original price of the book was $26.

Result: $26",0,False,True,{'math_format_name': 'Suffix6PhrasesMathFormat'}
25,"To find out how many boxes of pizza Marie ordered, we first need to calculate the total cost of the items we know she bought and then subtract that from the total amount she paid.

1. Cost of one chicken meal: $12
2. Cost of 5 packs of milk: 5 packs * $3/pack = $15
3. Cost of 4 apples: 4 apples * $1.50/apple = $6

Now, let's add up these known costs:
Total known cost = Cost of chicken + Cost of milk + Cost of apples
Total known cost = $12 + $15 + $6
Total known cost = $33

Marie paid a total of $50, so the amount spent on pizza is:
Amount spent on pizza = Total paid - Total known cost
Amount spent on pizza = $50 - $33
Amount spent on pizza = $17

Each box of pizza costs $8.50, so to find out how many boxes she ordered, we divide the amount spent on pizza by the cost per box:
Number of pizza boxes = Amount spent on pizza / Cost per pizza box
Number of pizza boxes = $17 / $8.50
Number of pizza boxes = 2

Therefore, Marie ordered $\boxed{2}$ boxes of pizza.",1,True,True,{'math_format_name': 'Suffix5PhrasesMathFormat'}
26,"First, let's calculate the total cost for each type of clothing item:

- For the shorts: 3 pairs * $16.50/pair = $49.50
- For the pants: 3 pairs * $22.50/pair = $67.50
- For the shoes: 3 pairs * $42/pair = $126.00

Now, let's add up the total cost for all the clothing items:

Total cost = Cost of shorts + Cost of pants + Cost of shoes
Total cost = $49.50 + $67.50 + $126.00
Total cost = $243.00

Result: $243.00",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
27,"To calculate the total amount Cynthia will spend on ice cream after 60 days, we need to determine how many cartons she will consume and then multiply that by the cost per carton.

First, let's find out how many days it takes for her to finish one carton of ice cream:
1 carton / 1 serving per night = 15 nights per carton

Now, let's calculate how many cartons she will consume in 60 days:
60 days / 15 nights per carton = 4 cartons

Finally, let's calculate the total cost:
4 cartons * $4.00 per carton = $16.00

The answer is: $16.00",1,True,False,{'math_format_name': 'Suffix1PhrasesMathFormat'}
28,"Henry's first stop was after 20 miles, and his second stop was 15 miles before the end of the 60-mile trip. To find out how many miles he traveled between his first and second stops, we can subtract the distance from the second stop to the end of the trip from the total distance of the trip.

Total distance of the trip = 60 miles
Distance from the second stop to the end of the trip = 15 miles

Distance traveled between the first and second stops = Total distance - Distance from the second stop to the end of the trip
Distance traveled between the first and second stops = 60 miles - 15 miles
Distance traveled between the first and second stops = 45 miles

The answer is: 45 miles.",1,True,False,{'math_format_name': 'Suffix1PhrasesMathFormat'}
29,"Let's denote the cost of the boots as B dollars. According to the information given, the two pairs of high heels together cost B - 5 dollars.

We know that one pair of heels costs $33, and the other pair costs twice as much, which means it costs 2 * $33 = $66.

The total cost of the two pairs of heels is $33 + $66 = $99.

Now, we can set up the equation based on the information given:

B - 5 = $99

To find the cost of the boots (B), we add 5 to both sides of the equation:

B = $99 + 5
B = $104

The final answer is 104.",1,True,True,{'math_format_name': 'Suffix3PhrasesMathFormat'}
30,"Let's denote Darrell's current age as 7x and Allen's current age as 11x, where x is a common multiplier. According to the problem, the sum of their current ages is 162 years.

So, we can write the equation as:
7x + 11x = 162

Combining like terms, we get:
18x = 162

Now, we solve for x:
x = 162 / 18
x = 9

Now that we have the value of x, we can find Allen's current age:
Allen's current age = 11x = 11 * 9 = 99 years

To find Allen's age 10 years from now, we simply add 10 to his current age:
Allen's age in 10 years = 99 + 10 = 109 years

The final answer is 109.",1,True,True,{'math_format_name': 'Suffix3PhrasesMathFormat'}
31,"Let's calculate each friend's guess:

1. The first friend guesses 80 jelly beans.

2. The second friend guesses 20 more than half of the first friend's guess. Half of 80 is 40, so 20 more than that is 40 + 20 = 60 jelly beans.

3. The third friend guesses 25% more than the first friend's guess. 25% of 80 is 0.25 * 80 = 20, so 20 more than 80 is 80 + 20 = 100 jelly beans.

Now, to find the average of their guesses, we add them all together and divide by the number of friends:

(80 + 60 + 100) / 3 = 240 / 3 = 80

So, the average of their guesses is ###80.",1,True,True,{'math_format_name': 'Suffix2PhrasesMathFormat'}
32,"To calculate the total hours John spends taking care of dogs in a week, we need to first determine the daily time spent and then multiply that by the number of days in a week.

1. Daily time spent per dog: 0.5 hours
2. Number of dogs: 10
3. Days in a week: 7

First, calculate the total daily time spent on all dogs:
Total daily time = Daily time per dog × Number of dogs
Total daily time = 0.5 hours/dog × 10 dogs
Total daily time = 5 hours

Then, calculate the total weekly time spent:
Total weekly time = Total daily time × Days in a week
Total weekly time = 5 hours/day × 7 days
Total weekly time = 35 hours

Result: 35 hours",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
33,"Let's denote the number of silver coins as S and the number of gold coins as G. According to the information given:

1. The total number of coins is 110:
   S + G = 110

2. There are 30 more gold coins than silver coins:
   G = S + 30

Now, we can substitute the second equation into the first to solve for S:

   S + (S + 30) = 110
   2S + 30 = 110
   2S = 110 - 30
   2S = 80
   S = 40

Now that we know there are 40 silver coins, we can find the number of gold coins using the second equation:

   G = S + 30
   G = 40 + 30
   G = 70

Result: Gretchen has 70 gold coins.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
34,"Let's break down the information given step by step:

1. Raymond has 40 jewels.
2. Aaron has 5 more jewels than half of Raymond's jewels. So, Aaron's jewels = (1/2) * Raymond's jewels + 5 = (1/2) * 40 + 5 = 20 + 5 = 25 jewels.
3. Siobhan has 2 fewer jewels than Aaron. So, Siobhan's jewels = Aaron's jewels - 2 = 25 - 2 = 23 jewels.

Result: $23$",1,True,True,{'math_format_name': 'Suffix6PhrasesMathFormat'}
35,"Mike scores 4 points in the first 20 minutes. In the second 20 minutes, he scores 25% more points than the first 20 minutes.

First, calculate 25% of 4 points:
\[ 25\% \times 4 = 0.25 \times 4 = 1 \text{ point} \]

Then, add this to the points scored in the first 20 minutes to find the total points scored in the second 20 minutes:
\[ 4 \text{ points} + 1 \text{ point} = 5 \text{ points} \]

Now, add the points from both periods to find the total points scored:
\[ 4 \text{ points} + 5 \text{ points} = 9 \text{ points} \]

Result: $9$",1,True,True,{'math_format_name': 'Suffix6PhrasesMathFormat'}
36,"To calculate the total amount Terry spends on yogurt over 30 days, we first need to determine the cost per yogurt and then multiply that by the number of yogurts he eats in 30 days.

1. Calculate the cost per yogurt:
   The yogurts are on sale at 4 for $5.00, so the cost per yogurt is:
   \[
   \text{Cost per yogurt} = \frac{\$5.00}{4} = \$1.25
   \]

2. Calculate the total number of yogurts Terry eats in 30 days:
   Terry eats 2 yogurts a day, so in 30 days, he will eat:
   \[
   \text{Total yogurts} = 2 \times 30 = 60 \text{ yogurts}
   \]

3. Calculate the total amount spent on yogurt over 30 days:
   \[
   \text{Total amount spent} = \text{Cost per yogurt} \times \text{Total yogurts} = \$1.25 \times 60 = \$75.00
   \]

Result: $75.00",0,False,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
37,"Let's break down the problem step by step:

1. John sells each Lego set for $15. He has 13 Lego sets, so the total amount he gets from selling them is:
   13 Lego sets * $15/Lego set = $195

2. He buys 8 video games for $20 each, so the total amount spent on video games is:
   8 video games * $20/video game = $160

3. After buying the video games, he has $5 left. This means the amount he had after selling the Lego sets and before buying the video games was:
   $160 (spent on video games) + $5 (left) = $165

4. Since he had $195 from selling the Lego sets and $165 after buying the video games, the difference must have been spent on something else. However, the problem doesn't mention any other expenses, so we can assume he didn't spend any additional money. Therefore, the amount he had after selling the Lego sets and before buying the video games should be equal to the amount he got from selling them, which is $195.

5. But we calculated that he had $165 after selling the Lego sets and before buying the video games. This means there's a discrepancy of:
   $195 (from selling Lego sets) - $165 (before buying video games) = $30

6. This discrepancy of $30 could be due to a mistake in the problem statement or in our calculations. However, since the problem doesn't provide any other information, we can't determine the exact cause of the discrepancy.

Given the information provided, we can't accurately determine how many Lego sets John still has. The final answer is: ""Cannot be determined with the given information.""",1,True,False,{'math_format_name': 'Suffix3PhrasesMathFormat'}
38,"To find out how fast John runs, we need to calculate his total distance and total time spent running in a week.

First, let's find out how much he runs each of the other two days. Since he runs half as much on those days as he does on the first day, we calculate:

Distance on the other two days = 1/2 * 3 hours = 1.5 hours per day

Now, let's calculate the total distance he runs in a week:

Total distance = Distance on the first day + Distance on the other two days
Total distance = 3 hours + (1.5 hours * 2 days)
Total distance = 3 hours + 3 hours
Total distance = 6 hours

Since we know he runs 60 miles a week, we can now calculate his speed:

Speed = Total distance / Total time
Speed = 60 miles / 6 hours
Speed = 10 miles per hour

Result: John runs at a speed of 10 mph.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
39,"Let's break down the problem step by step:

1. Dana can skip at 3 miles per hour.
2. Her running speed is four times her skipping speed, so her running speed is 4 * 3 mph = 12 miles per hour.
3. Her walking speed is half her running speed, so her walking speed is 12 mph / 2 = 6 miles per hour.

Now, let's calculate the distance she can travel in six hours:

1. She spends one-third of the time running, so she runs for 6 hours * (1/3) = 2 hours.
2. She spends two-thirds of the time walking, so she walks for 6 hours * (2/3) = 4 hours.

Distance traveled running = Running speed * Time running = 12 mph * 2 hours = 24 miles
Distance traveled walking = Walking speed * Time walking = 6 mph * 4 hours = 24 miles

Total distance traveled = Distance running + Distance walking = 24 miles + 24 miles = 48 miles

Result: 48 miles",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
40,"Let's break this down step by step:

1. Suzy's iPhone is 1 year old.
2. Ben's iPhone is two times older than Suzy's, so Ben's iPhone is 1 * 2 = 2 years old.
3. Brandon's iPhone is four times as old as Ben's, so Brandon's iPhone is 2 * 4 = 8 years old.

The answer is: 8.",1,True,True,{'math_format_name': 'Suffix1PhrasesMathFormat'}
41,"Let's break down this problem step by step:

1. When Polly is not holding the sapphire gemstone, she can throw the javelin 400 feet.
2. When she holds the gemstone, she can throw the javelin three times farther than without it. So, the distance she can throw the javelin with the gemstone is 3 * 400 feet = 1200 feet.
3. The dragon's flames reach up to 1000 feet.
4. To find out how far outside the reach of the dragon's flames Polly can stand and still hit the dragon, we subtract the dragon's reach from the distance Polly can throw the javelin with the gemstone: 1200 feet - 1000 feet = 200 feet.

The final answer is 200 feet.",1,True,False,{'math_format_name': 'Suffix3PhrasesMathFormat'}
