index,generated,result,format_results,acc_results,format_properties
11,"To find the total cost of the pastries Toula bought, we need to calculate the cost for each type of pastry and then sum them up.

1. **Donuts**: She bought 3 dozen donuts at $68 per dozen.
   - Cost for donuts = 3 dozens * $68/dozen = $204

2. **Mini Cupcakes**: She bought 2 dozen mini cupcakes at $80 per dozen.
   - Cost for mini cupcakes = 2 dozens * $80/dozen = $160

3. **Mini Cheesecakes**: She bought 6 dozen mini cheesecakes at $55 per dozen.
   - Cost for mini cheesecakes = 6 dozens * $55/dozen = $330

Now, we add up the costs for all the pastries to find the total cost.

- Total cost = Cost for donuts + Cost for mini cupcakes + Cost for mini cheesecakes
- Total cost = $204 + $160 + $330 = $694

The final answer is $694.",1,True,False,{'math_format_name': 'Suffix3PhrasesMathFormat'}
12,"To determine how many years it will take for Carlos to start earning money on the lemon tree, we need to calculate the net income per year and then see how many years it will take for the total income to cover the initial cost of planting the tree.

First, let's calculate the annual income from selling lemons:

- Carlos gets 7 lemons per year.
- Each lemon sells for $1.5.
- So, the annual income from selling lemons is \(7 \times 1.5 = 10.5\) dollars.

Next, let's calculate the annual cost of watering and feeding the tree:

- The annual cost is $3.

Now, let's calculate the net income per year:

- Net income per year = Annual income from lemons - Annual cost of watering and feeding = \(10.5 - 3 = 7.5\) dollars.

Finally, to determine how many years it will take for Carlos to start earning money on the lemon tree, we divide the initial cost of planting the tree by the net income per year:

- Years to start earning money = Initial cost / Net income per year = \(90 / 7.5 = 12\) years.

Result: $12$",1,True,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
13,"Let's denote the total number of vacuum cleaners Melanie started with as \(x\).

1. She sold a third of her vacuum cleaners at the green house, so she sold \(\frac{x}{3}\) vacuum cleaners at the green house.
2. After selling at the green house, she had \(x - \frac{x}{3} = \frac{2x}{3}\) vacuum cleaners left.
3. Then, she sold 2 more vacuum cleaners to the red house, leaving her with \(\frac{2x}{3} - 2\) vacuum cleaners.
4. She then sold half of what was left at the orange house, which means she sold \(\frac{1}{2}(\frac{2x}{3} - 2)\) vacuum cleaners at the orange house.
5. After selling at the orange house, she had \(\frac{2x}{3} - 2 - \frac{1}{2}(\frac{2x}{3} - 2)\) vacuum cleaners left, which simplifies to \(\frac{1}{2}(\frac{2x}{3} - 2)\) vacuum cleaners.
6. We know that after all these sales, she has 5 vacuum cleaners left, so \(\frac{1}{2}(\frac{2x}{3} - 2) = 5\).

Let's solve for \(x\):

\[
\frac{1}{2}(\frac{2x}{3} - 2) = 5
\]

\[
\frac{2x}{3} - 2 = 10
\]

\[
\frac{2x}{3} = 12
\]

\[
2x = 36
\]

\[
x = 18
\]

Melanie started with 18 vacuum cleaners.",0,False,False,{'math_format_name': 'Suffix5PhrasesMathFormat'}
14,"To find the percentage of students enrolled in hip-hop dance, let's break down the problem step by step:

1. **Contemporary Dance Enrollment**: 20% of 20 students enrolled in contemporary dance, which is \(20 \times 0.20 = 4\) students.

2. **Remaining Students**: After accounting for contemporary dancers, \(20 - 4 = 16\) students remain.

3. **Jazz Dance Enrollment**: 25% of the remaining 16 students enrolled in jazz dance, which is \(16 \times 0.25 = 4\) students.

4. **Hip-Hop Dance Enrollment**: The rest of the students enrolled in hip-hop dance. Since 4 students enrolled in contemporary dance and 4 students enrolled in jazz dance, \(16 - 4 - 4 = 8\) students enrolled in hip-hop dance.

5. **Percentage of Hip-Hop Dance Enrollment**: To find the percentage of the entire class that enrolled in hip-hop dance, we calculate \(\frac{8}{20} \times 100 = 40\%\).

### 40%",1,True,False,{'math_format_name': 'Suffix2PhrasesMathFormat'}
15,"To determine the profit the merchant would make from each purchase plan, we need to calculate the value of each item at the end of the month after the respective market increases.

For the jewelry worth $5,000, with a market increase of 2.5%, the value at the end of the month would be:

\[5000 \times (1 + 0.025) = 5000 \times 1.025 = 5125\]

So, the profit from the jewelry would be:

\[5125 - 5000 = 125\]

For the electronic gadgets worth $8,000, with a market increase of 1.2%, the value at the end of the month would be:

\[8000 \times (1 + 0.012) = 8000 \times 1.012 = 8096\]

So, the profit from the electronic gadgets would be:

\[8096 - 8000 = 96\]

Comparing the profits, the merchant would make more profit by choosing the jewelry purchase plan, with a profit of $125, compared to a profit of $96 from the electronic gadgets.

Result: The merchant would make a higher profit by choosing the jewelry purchase plan.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
16,"To find the total distance covered by each train in the two days, we need to add the distances covered in each direction.

In the first day, each train travels westward for 80 miles. So, the total distance covered by each train in the westward direction is 80 miles.

In the next day, each train travels northward for 150 miles. So, the total distance covered by each train in the northward direction is 150 miles.

To find the total distance covered by each train in the two days, we add the distances covered in each direction:

Total distance = Distance in westward direction + Distance in northward direction
Total distance = 80 miles + 150 miles
Total distance = 230 miles

So, each train covers a total distance of 230 miles in the two days.

Result: $230$",1,True,True,{'math_format_name': 'Suffix6PhrasesMathFormat'}
17,"To calculate Jill's annual salary, we need to calculate her earnings from both her teaching job and her coaching job separately, and then add them together.

First, let's calculate her earnings from teaching:

She works 35 hours a week as a teacher and gets paid $20 per hour. So, her weekly earnings from teaching are:

\[35 \, \text{hours/week} \times \$20/\text{hour} = \$700/\text{week}\]

Since she works 50 weeks a year, her annual earnings from teaching are:

\[\$700/\text{week} \times 50 \, \text{weeks/year} = \$35,000/\text{year}\]

Next, let's calculate her earnings from coaching:

She works 15 hours a week as a coach and gets paid $30 per hour. So, her weekly earnings from coaching are:

\[15 \, \text{hours/week} \times \$30/\text{hour} = \$450/\text{week}\]

Her annual earnings from coaching are:

\[\$450/\text{week} \times 50 \, \text{weeks/year} = \$22,500/\text{year}\]

Finally, to find her total annual salary, we add her earnings from teaching and coaching:

\[\$35,000/\text{year} + \$22,500/\text{year} = \$57,500/\text{year}\]

Result: $57,500",0,False,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
18,"To find out how many dozens of eggs Claire will eat in 4 weeks, we first need to calculate the total number of eggs she consumes in that period. 

Since Claire makes a 3-egg omelet every morning, in one week (7 days), she will consume:
\[3 \text{ eggs/day} \times 7 \text{ days/week} = 21 \text{ eggs/week}\]

In 4 weeks, she will consume:
\[21 \text{ eggs/week} \times 4 \text{ weeks} = 84 \text{ eggs}\]

To convert the total number of eggs into dozens, we divide by 12 (since 1 dozen equals 12 eggs):
\[84 \text{ eggs} \div 12 = 7 \text{ dozens}\]

Therefore, Claire will eat 7 dozens of eggs in 4 weeks.",0,False,False,{'math_format_name': 'Suffix2PhrasesMathFormat'}
19,"To find Marissa's required speed for the remaining distance, we first calculate the total time she has spent hiking. She spent 1 hour for the first 4 miles and another hour for the next 2 miles, totaling 2 hours. 

The total distance Marissa has covered so far is 6 miles (4 miles + 2 miles). 

Marissa's goal is to maintain an average speed of 4 miles per hour over the entire 12-mile trail. 

To find the total time she needs to complete the 12-mile trail at an average speed of 4 miles per hour, we divide the total distance by her desired average speed: 

\[ \text{Total time} = \frac{\text{Total distance}}{\text{Average speed}} = \frac{12 \text{ miles}}{4 \text{ miles per hour}} = 3 \text{ hours} \]

Since Marissa has already spent 2 hours hiking, the time she has left to cover the remaining 6 miles is:

\[ \text{Time left} = \text{Total time} - \text{Time spent} = 3 \text{ hours} - 2 \text{ hours} = 1 \text{ hour} \]

To find the speed she needs to walk the remaining 6 miles in 1 hour, we divide the distance by the time:

\[ \text{Speed} = \frac{\text{Distance}}{\text{Time}} = \frac{6 \text{ miles}}{1 \text{ hour}} = 6 \text{ miles per hour} \]

Result: Marissa needs to walk the remaining distance at a speed of 6 miles per hour to maintain an average speed of 4 miles per hour for the entire 12-mile trail.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
20,"To find out how much water is in the remaining 24 liters, let's first calculate the amount of water in each drink before any spillage occurs.

For the orange drink:
- It's two-thirds water, so in 10 liters, the amount of water is \(10 \times \frac{2}{3} = \frac{20}{3}\) liters.

For the pineapple drink:
- It's three-fifths water, so in 15 liters, the amount of water is \(15 \times \frac{3}{5} = 9\) liters.

Now, let's calculate the total amount of water in the combined drinks before spillage:
- Total water = \(\frac{20}{3} + 9 = \frac{20}{3} + \frac{27}{3} = \frac{47}{3}\) liters.

After spilling 1 liter of the orange drink, we're left with 9 liters of the orange drink. The amount of water in the remaining orange drink is:
- Water in remaining orange drink = \(9 \times \frac{2}{3} = 6\) liters.

The pineapple drink remains unchanged, so it still contains 9 liters of water.

Now, let's calculate the total amount of water in the remaining 24 liters:
- Total water = Water in remaining orange drink + Water in pineapple drink = \(6 + 9 = 15\) liters.

Therefore, the final result is that there are 15 liters of water in the remaining 24 liters of drink.",0,False,False,{'math_format_name': 'Suffix5PhrasesMathFormat'}
21,"To find out how many years ago Raymond's son was born, we first need to determine Raymond's current age. 

Samantha is 31 years old. Since Raymond is 6 years older than Samantha, Raymond is 31 + 6 = 37 years old.

Raymond had his son when he was 23 years old. To find out how many years ago this was, we subtract Raymond's age when he had his son from his current age.

So, 37 (Raymond's current age) - 23 (age when he had his son) = 14 years ago.

The answer is: Raymond's son was born 14 years ago.",1,True,False,{'math_format_name': 'Suffix1PhrasesMathFormat'}
22,"To find out how many DVDs Billy sold on Tuesday, we need to calculate the total number of DVDs sold to each group of customers and then sum those numbers.

First 3 customers: 3 customers * 1 DVD each = 3 DVDs
Next 2 customers: 2 customers * 2 DVDs each = 4 DVDs
Last 3 customers: 3 customers * 0 DVDs each = 0 DVDs

Now, we add the DVDs sold to each group of customers:

3 DVDs (first group) + 4 DVDs (second group) + 0 DVDs (last group) = 7 DVDs

Result: Billy sold 7 DVDs on Tuesday.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
23,"To find out how many centimeters shorter the candle will be after burning from 1:00 PM to 5:00 PM, we first need to determine the total number of hours the candle burns. 

From 1:00 PM to 5:00 PM is a span of 4 hours. 

Given that the candle melts by 2 centimeters every hour, we can calculate the total amount it will melt in 4 hours by multiplying the melting rate by the number of hours:

\[ \text{Total melt} = \text{Melting rate} \times \text{Number of hours} \]
\[ \text{Total melt} = 2 \, \text{cm/hour} \times 4 \, \text{hours} \]
\[ \text{Total melt} = 8 \, \text{cm} \]

Therefore, the candle will be 8 centimeters shorter after burning from 1:00 PM to 5:00 PM.",0,False,False,{'math_format_name': 'Suffix2PhrasesMathFormat'}
24,"To find the original price of the book, we can set up an equation based on the information given. Let's denote the original price of the book as \(x\). 

Given that the book was bought for $19.50 after a 25% discount, we can express this as:

\[x - 0.25x = 19.50\]

This simplifies to:

\[0.75x = 19.50\]

To find \(x\), we divide both sides of the equation by 0.75:

\[x = \frac{19.50}{0.75}\]

\[x = 26\]

Therefore, the original price of the book was $26.00.

Result: $26.00",0,False,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
25,"To find out how many boxes of pizza Marie ordered, we first need to calculate the total cost of the items we know the quantity and price for, and then subtract that from the total amount paid to find out how much was spent on the pizza boxes. Finally, we divide that amount by the cost per box of pizza to find out how many boxes were purchased.

1. **Calculate the cost of milk:**
   - 5 packs of milk at $3 each = \(5 \times 3 = \$15\)

2. **Calculate the cost of apples:**
   - 4 apples at $1.50 each = \(4 \times 1.50 = \$6\)

3. **Calculate the total cost of known items:**
   - Chicken meal + milk + apples = \(12 + 15 + 6 = \$33\)

4. **Calculate the amount spent on pizza boxes:**
   - Total paid - total cost of known items = \(50 - 33 = \$17\)

5. **Calculate the number of pizza boxes:**
   - Number of pizza boxes = amount spent on pizza / cost per box = \(17 / 8.50 = 2\)

Therefore, Marie ordered **2 boxes of pizza**.",0,False,False,{'math_format_name': 'Suffix5PhrasesMathFormat'}
26,"To find out how much Mishka spent on all the clothing items, we need to calculate the total cost for each type of clothing and then sum them up.

For the shorts: 3 pairs * $16.50/pair = $49.50
For the pants: 3 pairs * $22.50/pair = $67.50
For the shoes: 3 pairs * $42/pair = $126

Now, we add up the total cost for each type of clothing:

Total cost = Cost of shorts + Cost of pants + Cost of shoes
Total cost = $49.50 + $67.50 + $126
Total cost = $243

Result: Mishka spent $243 on all the clothing items.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
27,"To find out how much Cynthia will spend on ice cream after 60 days, we first need to determine how many cartons she will need. Since she eats one serving of ice cream every night and each carton contains 15 servings, we can calculate the number of servings she will consume in 60 days:

Number of servings in 60 days = 60 days * 1 serving/day = 60 servings

Now, we need to find out how many cartons she will need to buy to have at least 60 servings:

Number of cartons = Number of servings / Servings per carton = 60 servings / 15 servings/carton = 4 cartons

Since each carton costs $4.00, we can now calculate the total cost for 4 cartons:

Total cost = Number of cartons * Cost per carton = 4 cartons * $4.00/carton = $16.00

Therefore, Cynthia will spend $16.00 on ice cream after 60 days.

The answer is: Cynthia will spend $16.00 on ice cream after 60 days.",1,True,False,{'math_format_name': 'Suffix1PhrasesMathFormat'}
28,"Henry's total trip was 60 miles. He stopped after biking 20 miles, and then he stopped again 15 miles before the end of the trip. 

To find out how many miles he traveled between his first and second stops, we need to subtract the distance he biked before his first stop and the distance he biked after his second stop from the total distance.

So, the calculation is:

Total distance - Distance before first stop - Distance after second stop = Distance between first and second stops

60 miles - 20 miles - (60 miles - 15 miles) = Distance between first and second stops

60 miles - 20 miles - 45 miles = Distance between first and second stops

This simplifies to:

0 miles = Distance between first and second stops

This result indicates that there seems to be a misunderstanding in the question as presented. If Henry stopped 15 miles before the end of the trip, it would imply that the distance between his first and second stops would be the total distance minus the distance before the first stop and the distance after the second stop. However, the calculation provided leads to an incorrect result because it subtracts the distance before the first stop and the distance after the second stop from the total distance in a way that doesn't logically represent the scenario described.

Given the scenario, the distance between the first and second stops would actually be the total distance minus the distance before the first stop and the distance from the second stop to the end of the trip. 

So, the correct calculation should be:

Total distance - Distance before first stop - Distance from second stop to end = Distance between first and second stops

60 miles - 20 miles - 15 miles = Distance between first and second stops

This simplifies to:

25 miles = Distance between first and second stops

The answer is: 25 miles",1,True,False,{'math_format_name': 'Suffix1PhrasesMathFormat'}
29,"Let's denote the cost of the boots as \(B\). According to the problem, the total cost of the two pairs of high heels is \(B - 5\). We know one pair of heels costs $33, and the other pair costs twice as much, which is \(2 \times 33 = 66\) dollars.

So, the equation representing the total cost of the two pairs of heels is:
\[33 + 66 = B - 5\]

Combining the costs of the two pairs of heels gives us:
\[99 = B - 5\]

To find the cost of the boots (\(B\)), we add 5 to both sides of the equation:
\[99 + 5 = B\]

Therefore, the cost of the boots is:
\[B = 104\]

The final answer is that the boots cost $104.",1,True,False,{'math_format_name': 'Suffix3PhrasesMathFormat'}
30,"To find Allen's age 10 years from now, we first need to determine their current ages based on the given ratio and total age.

Let's denote Darrell's age as \(7x\) and Allen's age as \(11x\), where \(x\) is a common multiplier. According to the problem, their total age is 162 years. So, we can write the equation:

\[7x + 11x = 162\]

Combining like terms, we get:

\[18x = 162\]

Dividing both sides by 18, we find:

\[x = 9\]

Now, we can find Allen's current age by multiplying \(x\) by 11:

\[11x = 11 \times 9 = 99\]

Allen is currently 99 years old. To find Allen's age 10 years from now, we simply add 10 to his current age:

\[99 + 10 = 109\]

The final answer is Allen's age 10 years from now is 109 years.",1,True,False,{'math_format_name': 'Suffix3PhrasesMathFormat'}
31,"To find the average guess, we first need to calculate each friend's guess:

1. The first friend guessed 80 jelly beans.
2. The second friend's guess was 20 more than half the first one's guess. Half of 80 is 40, so 40 + 20 equals 60 jelly beans.
3. The third friend guessed 25% more than the first one's guess. 25% of 80 is 20, so 80 + 20 equals 100 jelly beans.

Now, to find the average of these guesses, we add them together and divide by the number of guesses:

\[ \text{Average} = \frac{80 + 60 + 100}{3} = \frac{240}{3} = 80 \]

### The average guess is 80 jelly beans.",1,True,False,{'math_format_name': 'Suffix2PhrasesMathFormat'}
32,"To find out how many hours John spends taking care of dogs in a week, we first need to calculate the total hours spent per day and then multiply that by the number of days in a week.

1. Calculate the total hours spent per day:
Each dog takes 0.5 hours a day to walk and take care of their business. John takes care of 10 dogs.

Total hours per day = Number of dogs × Hours per dog per day
Total hours per day = 10 dogs × 0.5 hours/dog
Total hours per day = 5 hours

2. Calculate the total hours spent per week:
There are 7 days in a week.

Total hours per week = Total hours per day × Number of days in a week
Total hours per week = 5 hours/day × 7 days
Total hours per week = 35 hours

Result: John spends 35 hours a week taking care of dogs.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
33,"Let's denote the number of silver coins as \(S\) and the number of gold coins as \(G\). According to the problem, we have two equations:

1. \(G = S + 30\) (There are 30 more gold coins than silver coins)
2. \(G + S = 110\) (Gretchen has 110 coins in total)

We can substitute the expression for \(G\) from the first equation into the second equation:

\(S + 30 + S = 110\)

Combining like terms, we get:

\(2S + 30 = 110\)

Subtracting 30 from both sides:

\(2S = 80\)

Dividing by 2:

\(S = 40\)

Now, we can find the number of gold coins by substituting \(S\) back into the first equation:

\(G = 40 + 30 = 70\)

Therefore, Gretchen has 70 gold coins.

Result: Gretchen has 70 gold coins.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
34,"To find out how many jewels Siobhan has, we need to follow the given information step by step.

1. **Raymond has 40 jewels.**

2. **Aaron has 5 more jewels than half of Raymond's jewels.**

   - Half of Raymond's jewels: \( \frac{40}{2} = 20 \) jewels
   - So, Aaron has: \( 20 + 5 = 25 \) jewels

3. **Siobhan has 2 fewer jewels than Aaron.**

   - So, Siobhan has: \( 25 - 2 = 23 \) jewels

Result: $23$ jewels",0,False,True,{'math_format_name': 'Suffix6PhrasesMathFormat'}
35,"In the first 20 minutes, Mike scores 4 points. 

In the second 20 minutes, he scores 25% more points than the first 20 minutes. To find out how many points he scores in the second 20 minutes, we calculate 25% of 4 points and add it to the original 4 points.

25% of 4 points is \(0.25 \times 4 = 1\) point.

So, in the second 20 minutes, he scores \(4 + 1 = 5\) points.

To find the total points Mike scores, we add the points from the first 20 minutes to the points from the second 20 minutes:

Total points = \(4 + 5 = 9\) points.

Result: $9$",1,True,True,{'math_format_name': 'Suffix6PhrasesMathFormat'}
36,"To find out how much Terry spends on yogurt over 30 days, we first need to determine how many yogurts he consumes in that period and then calculate the cost based on the sale price.

Terry eats 2 yogurts a day, so in 30 days, he will consume:
\[2 \text{ yogurts/day} \times 30 \text{ days} = 60 \text{ yogurts}\]

The sale price is for 4 yogurts for $5.00. To find out how many sets of 4 yogurts are in 60 yogurts:
\[60 \text{ yogurts} \div 4 \text{ yogurts/set} = 15 \text{ sets}\]

Now, calculate the total cost for 15 sets of 4 yogurts at $5.00 per set:
\[15 \text{ sets} \times \$5.00/\text{set} = \$75.00\]

Therefore, Terry spends $75.00 on yogurt over 30 days.

Result: $75.00",0,False,False,{'math_format_name': 'Suffix6PhrasesMathFormat'}
37,"To find out how many Lego sets John still has, we first need to calculate how much money he made from selling his Lego sets and how much he spent on video games.

1. **Calculate the total money made from selling Lego sets:**
   John has 13 Lego sets and sells each for $15. So, the total money made is:
   \[13 \times 15 = 195\]

2. **Calculate the total money spent on video games:**
   John buys 8 video games at $20 each. So, the total money spent is:
   \[8 \times 20 = 160\]

3. **Calculate the remaining money after buying video games:**
   John has $5 left after buying the video games. This means the total money he had after selling the Lego sets minus the money spent on video games equals $5:
   \[195 - 160 = 35\]

4. **Determine how many Lego sets John still has:**
   Since John has $35 left after selling all his Lego sets and spending on video games, and he sells each Lego set for $15, we can find out how many Lego sets he still has by dividing the remaining money by the price per Lego set:
   \[35 \div 15 = 2.333...\]

Since John can't have a fraction of a Lego set, this means he has 2 Lego sets left after selling all the others and spending on video games.

The final answer is: John still has 2 Lego sets.",1,True,False,{'math_format_name': 'Suffix3PhrasesMathFormat'}
38,"To find out how fast John runs, we first need to determine how many hours he runs in total each week. 

He runs 3 hours on the first day and half as much on the other two days. So, for the other two days, he runs \(3 \div 2 = 1.5\) hours each day. 

In total, he runs \(3 + 1.5 + 1.5 = 6\) hours a week.

Given that he runs 60 miles a week, we can find his speed by dividing the total miles by the total hours:

\[ \text{Speed} = \frac{\text{Total Miles}}{\text{Total Hours}} = \frac{60 \text{ miles}}{6 \text{ hours}} = 10 \text{ miles per hour} \]

Result: John runs at a speed of 10 miles per hour.",1,True,False,{'math_format_name': 'Suffix4PhrasesMathFormat'}
